hour,day_of_week,is_night,amount_paid,log_amount_paid,is_whole_units,currency_mismatch,amount_mismatch_pct,same_account,same_bank,payment_format,payment_currency,sender_txn_count,receiver_txn_count,from_bank_txn_count,to_bank_txn_count,amount_vs_sender_median,Is Laundering
15,4,0,970814.29,13.7859,0,0,0.0,0,0,Cash,Yuan,1,1,41,4,1.0,0
14,3,0,108.19,4.6931,0,0,0.0,0,0,ACH,Euro,1,1,26,5,1.0,0
0,2,1,329734.57,12.706,0,0,0.0,0,1,Cheque,Saudi Riyal,1,1,87,53,1.0,0
0,4,1,154.68,5.0478,0,0,0.0,0,0,Credit Card,US Dollar,1,1,9,9,1.0,0
17,1,0,3868.77,8.261,0,0,0.0,0,0,Cheque,Euro,1,1,82,55,1.0,0
19,1,0,22769.66,10.0332,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,39,14,1.0,0
15,4,0,1307.79,7.1769,0,0,0.0,0,0,Cheque,Brazil Real,1,1,380,17,1.0,0
4,0,1,92.56,4.5386,0,0,0.0,0,0,Credit Card,US Dollar,1,1,45,17,1.0,0
16,2,0,2650.74,7.883,0,0,0.0,0,0,ACH,US Dollar,1,1,13,15,1.0,0
14,4,0,186.71,5.2349,0,0,0.0,0,0,Cash,US Dollar,1,2,24,13,1.0,0
20,3,0,794915.39,13.586,0,0,0.0,0,0,ACH,US Dollar,1,1,66,58,1.0,0
16,6,0,27.77,3.3593,0,0,0.0,0,0,ACH,UK Pound,1,1,53,41,1.0,0
5,3,1,459.08,6.1314,0,0,0.0,0,0,Credit Card,Euro,1,1,13,32,1.0,0
6,4,0,101711.85,11.5299,0,0,0.0,0,0,ACH,Ruble,1,1,146,40,1.0,0
8,5,0,2552.47,7.8452,0,0,0.0,0,0,ACH,US Dollar,1,1,4,20,1.0,0
2,6,1,46.83,3.8677,0,0,0.0,0,0,Wire,Euro,1,1,9,20,1.0,0
23,3,1,74242.07,11.2151,0,0,0.0,1,1,Reinvestment,Yuan,1,1,6,6,1.0,0
7,4,0,16124.56,9.6882,0,0,0.0,0,0,Cheque,US Dollar,1,1,71,13,1.0,0
5,3,1,11368.48,9.3387,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,7,15,1.0,0
12,0,0,1041.31,6.9492,0,0,0.0,0,0,ACH,US Dollar,1,1,5,32,1.0,0
6,5,0,918.94,6.8243,0,0,0.0,0,0,Cash,Euro,1,1,53,26,1.0,0
5,4,1,1323.58,7.1889,0,0,0.0,0,0,Credit Card,Euro,1,2,2,26,1.0,0
11,4,0,122.0,4.8122,1,0,0.0,0,0,Cheque,US Dollar,1,1,1,22,1.0,0
7,4,0,19111.76,9.8581,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,11,18.8742,0
15,3,0,102782.0,11.5404,1,0,0.0,0,0,Credit Card,Rupee,1,1,49,23,1.0,0
18,0,0,545.62,6.3038,0,0,0.0,0,0,Cheque,Shekel,1,1,21,17,1.0,0
13,4,0,5878.07,8.6792,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,10,4,1.0,0
15,5,0,827.77,6.7199,0,0,0.0,0,0,Cheque,Euro,1,1,18,3,1.0,0
7,0,0,256.02,5.5492,0,0,0.0,0,0,Cheque,Swiss Franc,1,1,19,10,1.0,0
6,2,0,437.21,6.0827,0,0,0.0,0,0,Cheque,US Dollar,1,1,15,6,1.0,0
3,2,1,235180.0,12.3681,1,0,0.0,0,0,Cheque,Canadian Dollar,2,2,380,9,1.0,0
17,3,0,2646.39,7.8813,0,0,0.0,0,0,Cheque,Euro,1,1,4,17,1.0,0
18,4,0,49.46,3.9212,0,0,0.0,0,0,Cheque,Euro,1,1,2,36,1.0,0
14,4,0,34.47,3.5687,0,0,0.0,0,0,Cheque,US Dollar,1,1,73,9,1.0,0
17,4,0,1832.44,7.5139,0,0,0.0,0,0,Cheque,US Dollar,1,2,4,10,1.0,0
6,0,0,5671.14,8.6433,0,0,0.0,0,0,Credit Card,Yuan,1,1,2,49,1.0,0
20,4,0,795.08,6.6797,0,0,0.0,0,0,Cash,US Dollar,1,1,22,4,1.0,0
0,0,1,20.79,3.0815,0,0,0.0,0,0,Credit Card,US Dollar,1,1,14,7,1.0,0
0,4,1,7.12,2.0943,0,0,0.0,0,0,Credit Card,Euro,1,1,59,5,1.0,0
6,4,0,41.64,3.7528,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,43,11,1.0,0
23,4,1,8072.25,8.9963,0,0,0.0,0,0,Credit Card,Australian Dollar,2,2,43,8,1.9386,0
3,5,1,4078.78,8.3138,0,0,0.0,0,0,Cheque,Yuan,2,2,23,5,1.0,0
13,4,0,0.262086,0.2328,0,0,0.0,0,0,Bitcoin,Bitcoin,2,1,87,10,1.9946,0
18,4,0,847.12,6.743,0,0,0.0,0,0,Wire,Euro,2,2,19,16,0.9471,0
4,0,1,3174.52,8.0632,0,0,0.0,0,0,Credit Card,US Dollar,1,1,51,16,1.0,0
0,4,1,61.18,4.13,0,0,0.0,0,0,Credit Card,US Dollar,1,1,33,174,1.0,0
12,3,0,401.07,5.9966,0,0,0.0,0,0,Cheque,Euro,1,1,95,13,1.0,0
14,6,0,93.78,4.5516,0,0,0.0,0,0,Cheque,Euro,1,1,59,29,1.0,0
12,2,0,0.392686,0.3312,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,25,15,1.0,0
6,3,0,33122.08,10.408,0,0,0.0,0,0,Cheque,US Dollar,1,1,3,20,1.0,0
18,3,0,9440.78,9.1529,0,0,0.0,0,0,Cheque,Yuan,1,1,41,9,1.0,0
15,4,0,355.89,5.8774,0,0,0.0,0,0,Cheque,US Dollar,1,2,46,20,1.0,0
6,3,0,0.017019,0.0169,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,90,3,1.0,0
6,4,0,0.02,0.0198,0,1,-0.9999,0,1,Wire,US Dollar,1,1,3,4,1.0,0
18,4,0,80.1,4.3957,0,0,0.0,0,0,Credit Card,US Dollar,1,1,10,5,1.0,0
7,3,0,350770.15,12.7679,0,0,0.0,0,0,Cheque,Euro,2,1,51,28,1.9983,0
10,5,0,4329.07,8.3733,0,0,0.0,0,0,Cash,Euro,1,1,31,7,1.0,0
7,3,0,9282.08,9.1359,0,0,0.0,0,0,Cheque,US Dollar,1,1,7,25,1.0,0
17,4,0,2263513.89,14.6324,0,0,0.0,0,0,Cheque,Rupee,1,1,49,17,1.0,0
1,3,1,177.04,5.182,0,0,0.0,0,0,Cheque,Euro,1,1,93,34,1.0,0
4,2,1,182.36,5.2115,0,0,0.0,0,0,Cheque,Brazil Real,1,1,17,12,1.0,0
1,2,1,534436.21,13.189,0,0,0.0,0,0,Cheque,Euro,383,1,1770,55,547.8251,0
1,0,1,9138.14,9.1203,0,0,0.0,0,0,Cheque,US Dollar,1,1,64,32,1.0,0
20,2,0,371.54,5.9203,0,0,0.0,0,0,Cheque,Euro,1,1,35,8,1.0,0
18,0,0,2448.53,7.8037,0,0,0.0,0,0,ACH,US Dollar,2,2,194,17,1.0889,0
21,1,0,6269.48,8.7436,0,0,0.0,0,0,Credit Card,US Dollar,1,1,22,3,1.0,0
5,6,1,4700689.13,15.3632,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,3,4642.2662,1
1,2,1,609.65,6.4145,0,0,0.0,0,0,Wire,US Dollar,1,1,52,14,1.0,0
0,0,1,149387.08,11.9143,0,0,0.0,0,0,Cheque,Yuan,1,1,34,15,1.0,0
18,3,0,439.56,6.088,0,0,0.0,0,0,Cheque,US Dollar,1,1,14,27,1.0,0
19,4,0,4841.21,8.4851,0,0,0.0,0,0,Cheque,Swiss Franc,31,1,1770,16,7.8177,0
20,5,0,952.78,6.8604,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,16,1.0,0
3,2,1,77.63,4.3648,0,0,0.0,0,0,Cheque,Euro,1,1,27,29,1.0,0
8,3,0,881.94,6.7833,0,0,0.0,0,0,ACH,Euro,1,1,30,4,1.0,0
7,4,0,10250489.76,16.1428,0,0,0.0,0,0,ACH,Brazil Real,1,1,4,14,1.0,0
23,4,1,71.77,4.2873,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,15,0.0709,0
14,3,0,20466.01,9.9266,0,0,0.0,0,0,Cheque,Rupee,106,1,1770,10,0.2497,0
0,3,1,8090.68,8.9986,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,13,11,1.0,0
0,3,1,6.51,2.0162,0,0,0.0,1,1,Reinvestment,Euro,1,1,3,7,1.0,0
9,5,0,34447.2,10.4472,0,0,0.0,0,0,Cash,US Dollar,2,2,20,7,0.9895,0
23,2,1,617.04,6.4266,0,0,0.0,0,0,Cheque,US Dollar,2,2,89,8,1.0,0
0,3,1,9.77,2.3768,0,0,0.0,1,1,Reinvestment,Euro,1,2,14,22,1.0,0
22,2,1,4121.46,8.3242,0,0,0.0,0,0,Credit Card,US Dollar,1,1,6,17,1.0,0
20,3,0,48009.34,10.7792,0,0,0.0,0,0,Cheque,Australian Dollar,2,1,34,18,1.9906,0
0,3,1,60314.99,11.0074,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,31,29,1.0,0
23,4,1,158.68,5.0732,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,1,7,1.0,0
1,4,1,403.29,6.0021,0,0,0.0,0,0,Cheque,Euro,1,1,3,3,1.0,0
1,4,1,1195.94,7.0875,0,0,0.0,0,0,Cheque,Swiss Franc,1,1,1,9,1.0,0
19,1,0,145.74,4.9887,0,0,0.0,0,0,Cheque,Euro,1,1,6,7,1.0,0
0,1,1,4.75,1.7492,0,0,0.0,0,0,Credit Card,US Dollar,1,1,45,24,1.0,0
16,4,0,30525.07,10.3263,0,0,0.0,0,0,ACH,Mexican Peso,1,1,17,3,1.0,0
13,4,0,61.09,4.1286,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,14,1.0,0
0,3,1,422.19,6.0478,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
0,1,1,68.47,4.2409,0,0,0.0,0,0,Credit Card,Euro,1,1,58,6,1.0,0
2,4,1,45.72,3.8442,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,22,0.0452,0
14,1,0,666.28,6.5032,0,0,0.0,0,0,Credit Card,Euro,2,2,22,18,1.0,0
23,3,1,394.92,5.9812,0,0,0.0,0,0,Credit Card,Brazil Real,1,1,13,13,1.0,0
7,4,0,108.08,4.6921,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,7,0.1067,0
14,3,0,1145.96,7.0449,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,14,1.1747,0
7,3,0,1374.47,7.2266,0,0,0.0,0,0,Cash,Euro,1,1,53,30,1.0,0
1,4,1,73.99,4.3174,0,0,0.0,0,0,Cheque,US Dollar,1,1,26,20,1.0,0
19,5,0,20.49,3.0676,0,0,0.0,0,0,ACH,US Dollar,1,1,10,7,1.0,0
15,4,0,3743.47,8.228,0,0,0.0,0,0,Credit Card,US Dollar,1,1,35,5,1.0,0
12,3,0,20.92,3.0874,0,0,0.0,0,0,Credit Card,US Dollar,1,1,22,19,1.0,0
0,3,1,5.63,1.8916,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,10,11,1.0,0
0,3,1,51231.31,10.8441,0,0,0.0,0,0,Credit Card,Saudi Riyal,83,1,1770,13,18.1918,0
2,3,1,19.08,2.9997,0,0,0.0,1,1,Reinvestment,Euro,1,1,36,26,1.0,0
6,5,0,5396.21,8.5936,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,11,29,1.0,0
3,3,1,1011.07,6.9198,0,0,0.0,0,0,Credit Card,Yuan,1,1,21,3,1.0,0
0,3,1,129951.08,11.7749,0,0,0.0,0,0,Cheque,Mexican Peso,2,1,23,55,0.1851,0
5,3,1,44585.27,10.7052,0,0,0.0,1,1,Reinvestment,Saudi Riyal,1,1,14,20,1.0,0
17,3,0,477081.09,13.0754,0,0,0.0,0,0,ACH,US Dollar,1,1,14,11,1.0,0
11,4,0,621.5,6.4337,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,51,0.6138,0
0,5,1,3.63,1.5326,0,0,0.0,0,0,Credit Card,UK Pound,1,1,18,18,1.0,0
22,0,1,1780.42,7.4852,0,0,0.0,0,0,ACH,Euro,1,1,13,11,1.0,0
1,4,1,5479.27,8.6089,0,0,0.0,0,0,Credit Card,US Dollar,1,1,45,9,1.0,0
14,3,0,1029.4,6.9377,0,0,0.0,0,0,Cheque,Euro,1,1,48,6,1.0,0
8,1,0,126.28,4.8464,0,0,0.0,0,0,Credit Card,Euro,1,1,43,26,1.0,0
9,4,0,321.9,5.7773,0,0,0.0,0,0,Credit Card,US Dollar,1,1,101,9,1.0,0
5,4,1,0.544103,0.4344,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,4,15,1.0,0
6,4,0,3307.44,8.1042,0,0,0.0,0,0,Credit Card,US Dollar,1,1,22,10,1.0,0
5,4,1,1330.83,7.1943,0,0,0.0,0,0,Credit Card,US Dollar,1,1,32,27,1.0,0
2,4,1,0.682037,0.52,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,10,12,1.0,0
0,4,1,9.68,2.3684,0,0,0.0,0,0,Credit Card,US Dollar,1,1,3,48,1.0,0
0,4,1,124.77,4.8345,0,0,0.0,0,0,Credit Card,Euro,2,1,31,15,0.7718,0
13,2,0,172.38,5.1555,0,0,0.0,0,0,Credit Card,Euro,1,1,58,55,1.0,0
18,4,0,4443.75,8.3995,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,6,1.0,0
4,4,1,349.81,5.8602,0,0,0.0,0,0,Credit Card,Euro,1,2,29,30,1.0,0
0,2,1,163.33,5.1019,0,0,0.0,0,0,Cash,US Dollar,1,1,372,19,1.0,0
0,3,1,12.05,2.5688,0,0,0.0,1,1,Reinvestment,UK Pound,1,1,1,4,1.0,0
21,5,0,890.01,6.7924,0,1,-0.146594,1,1,ACH,US Dollar,1,2,58,48,1.0,0
0,3,1,64572.89,11.0756,0,0,0.0,0,0,Cheque,US Dollar,1,1,15,12,1.0,0
9,3,0,1500.96,7.3145,0,0,0.0,0,0,Wire,Yen,1,1,146,13,1.0,0
1,3,1,0.0021,0.0021,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,6,10,1.0,0
4,2,1,250931.66,12.4329,0,0,0.0,0,0,Cheque,Ruble,1,1,83,6,1.0,0
10,2,0,203304.43,12.2225,0,0,0.0,0,0,Cash,Rupee,106,1,1770,5,2.4805,0
17,4,0,216.71,5.3832,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,9,1.0,0
10,3,0,247.22,5.5143,0,0,0.0,0,0,Cheque,US Dollar,1,1,66,8,1.0,0
0,3,1,865.48,6.7644,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,6,0.8872,0
9,5,0,135.04,4.9129,0,0,0.0,0,0,Wire,Yen,1,1,26,13,1.0,0
17,6,0,0.254787,0.227,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,9,6,1.0,0
20,4,0,367.45,5.9093,0,0,0.0,0,0,Cash,Euro,2,1,39,21,1.4681,0
0,3,1,2.922209,1.3667,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,87,53,1.0,0
6,2,0,2303.66,7.7427,0,0,0.0,0,0,Credit Card,Euro,1,1,36,33,1.0,0
15,2,0,168.16,5.1308,0,0,0.0,0,0,Cheque,Canadian Dollar,2,3,51,35,1.0,0
15,0,0,2965.66,7.9952,0,0,0.0,0,0,ACH,US Dollar,1,1,16,22,1.0,1
21,3,0,49755.42,10.8149,0,0,0.0,0,0,Cheque,US Dollar,1,1,14,13,1.0,0
21,6,0,8900.62,9.094,0,0,0.0,0,0,Cheque,Euro,1,1,60,9,1.0,0
22,3,1,6887.67,8.8376,0,0,0.0,0,0,Credit Card,US Dollar,1,1,10,12,1.0,0
18,6,0,154.08,5.0439,0,0,0.0,1,1,Credit Card,UK Pound,1,1,32,18,1.0,0
1,3,1,103.68,4.6509,0,0,0.0,0,0,Cheque,UK Pound,1,1,8,8,1.0,0
13,4,0,2376.36,7.7737,0,0,0.0,0,0,ACH,US Dollar,1,1,23,20,1.0,0
23,1,1,2351.39,7.7632,0,0,0.0,0,0,ACH,UK Pound,1,1,24,10,1.0,0
0,3,1,813070.29,13.6086,0,0,0.0,1,1,Reinvestment,Rupee,1,1,1,1,1.0,0
11,3,0,29.97,3.433,0,0,0.0,0,0,Cheque,Yuan,1,1,37,20,1.0,0
9,4,0,887.24,6.7892,0,0,0.0,0,0,ACH,Euro,1,1,5,17,1.0,0
15,3,0,2449.94,7.8042,0,0,0.0,1,1,Reinvestment,Yuan,1,1,55,30,1.0,0
1,4,1,620.95,6.4329,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,11,10,1.0,0
22,1,1,4492.27,8.4103,0,0,0.0,0,0,Wire,US Dollar,1,1,23,21,1.0,0
14,4,0,5507957.31,15.5217,0,1,-0.1466,1,1,ACH,US Dollar,1,1,22,26,1.0,0
0,4,1,1930.3,7.5659,0,0,0.0,0,0,Credit Card,Swiss Franc,1,1,54,44,1.0,0
15,5,0,588.22,6.3788,0,0,0.0,0,0,ACH,Euro,1,1,39,32,1.0,0
2,0,1,9.75,2.3749,0,0,0.0,0,0,ACH,US Dollar,2,1,372,24,0.045,0
23,1,1,922.43,6.8281,0,0,0.0,0,0,Cheque,UK Pound,1,1,24,13,1.0,0
17,3,0,0.372995,0.317,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,15,1.0,0
22,2,1,191.44,5.2598,0,0,0.0,1,1,Credit Card,Euro,2,1,372,174,0.0702,0
11,0,0,12080.82,9.3995,0,1,-0.1466,1,1,ACH,US Dollar,2,2,28,18,0.6625,0
7,4,0,10678.27,9.2761,0,0,0.0,0,0,Wire,US Dollar,1,1,32,9,1.0,0
3,4,1,201.61,5.3113,0,0,0.0,0,0,Cheque,Euro,1,1,372,1,1.0,0
21,3,0,409463.85,12.9226,0,0,0.0,0,0,Cheque,Rupee,3,1,100,3,1.0,0
7,2,0,328.56,5.7978,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,6,20,1.0,0
0,4,1,8570.74,9.0562,0,0,0.0,0,0,Credit Card,US Dollar,1,1,23,16,1.0,0
19,0,0,53.55,3.9991,0,0,0.0,0,0,Cheque,Euro,1,1,19,11,1.0,0
1,0,1,2913.51,7.9775,0,0,0.0,0,0,Credit Card,Euro,1,1,20,7,1.0,0
19,5,0,14732.49,9.5979,0,0,0.0,0,0,Credit Card,Yuan,1,1,380,27,1.0,0
6,4,0,563.03,6.3351,0,0,0.0,0,0,Cheque,Saudi Riyal,83,1,1770,5,0.1999,0
7,4,0,447.67,6.1063,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,7,1.0,0
4,3,1,355575.85,12.7815,0,0,0.0,0,0,Cheque,Brazil Real,1,1,9,7,1.0,0
10,3,0,7761.32,8.957,0,0,0.0,0,0,Cheque,Euro,383,1,1770,16,7.9558,0
21,3,0,904.66,6.8087,0,0,0.0,0,0,Cheque,US Dollar,1,1,10,6,1.0,0
0,3,1,939077.0,13.7527,1,0,0.0,0,0,ACH,US Dollar,1,1,72,18,1.0,0
23,3,1,4616.88,8.4377,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,19,1.0,0
23,4,1,179.04,5.1932,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,3,0.1768,0
4,2,1,36449.65,10.5037,0,0,0.0,0,0,Cheque,Rupee,106,1,1770,115,0.4447,0
3,3,1,2824.86,7.9466,0,0,0.0,1,1,Reinvestment,Euro,1,1,9,18,1.0,0
16,3,0,238.07,5.4768,0,0,0.0,0,0,Cheque,US Dollar,1,1,5,8,1.0,0
4,3,1,66351.87,11.1027,0,0,0.0,0,0,Wire,US Dollar,3,1,32,19,19.1413,0
13,3,0,542.65,6.2983,0,0,0.0,1,1,Reinvestment,Swiss Franc,1,1,1,1,1.0,0
2,4,1,337.91,5.8257,0,0,0.0,0,0,ACH,US Dollar,2,1,41,27,0.9502,0
14,4,0,1514.25,7.3233,0,0,0.0,0,0,Credit Card,US Dollar,1,1,7,21,1.0,0
10,4,0,3795.66,8.2419,0,0,0.0,0,0,Cheque,Swiss Franc,1,1,26,40,1.0,0
15,2,0,8591.91,9.0587,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,2,8,1.0,0
10,4,0,184592.56,12.1259,0,0,0.0,0,0,Cash,Yuan,1,1,14,10,1.0,0
4,1,1,906.4,6.8106,0,0,0.0,0,0,Cash,US Dollar,1,1,44,30,1.0,0
9,6,0,74.17,4.3198,0,0,0.0,0,0,Cheque,Euro,1,1,372,47,1.0,0
11,4,0,320406.55,12.6773,0,0,0.0,0,0,Cheque,Euro,383,1,1770,11,328.4335,0
7,4,0,26284.46,10.1768,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,16,25.9578,0
10,4,0,2735425.95,14.8218,0,0,0.0,0,0,Cheque,US Dollar,1,1,19,9,1.0,0
12,0,0,7858.34,8.9695,0,0,0.0,0,1,ACH,US Dollar,1,2,372,174,1.0,1
20,0,0,24.25,3.2288,0,0,0.0,0,0,Cheque,Euro,1,2,30,22,1.0,0
9,5,0,18301.99,9.8148,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,16,15,1.0,0
14,1,0,5823.3,8.6698,0,0,0.0,0,0,Cheque,Brazil Real,58,1,1770,11,0.6209,0
18,4,0,5871.12,8.678,0,0,0.0,0,0,Cheque,US Dollar,1,1,11,7,1.0,0
23,3,1,3895.9,8.2679,0,0,0.0,0,0,Cheque,Euro,1,1,37,3,1.0,0
2,3,1,65274.8,11.0864,0,0,0.0,0,0,Cash,Euro,1,1,93,10,1.0,0
16,3,0,256.92,5.5526,0,0,0.0,0,0,Credit Card,US Dollar,1,1,32,12,1.0,0
21,3,0,767.53,6.6445,0,0,0.0,0,0,Cheque,US Dollar,1,1,22,19,1.0,0
18,4,0,3032.7,8.0175,0,0,0.0,0,0,ACH,US Dollar,1,1,9,24,1.0,0
13,6,0,244.92,5.505,0,0,0.0,0,0,Credit Card,US Dollar,2,1,380,34,1.8666,0
21,5,0,464.65,6.1434,0,0,0.0,0,0,Cash,Euro,1,1,21,24,1.0,0
3,3,1,478.26,6.1722,0,0,0.0,0,0,Cheque,US Dollar,1,1,2,7,1.0,0
21,4,0,517.54,6.251,0,0,0.0,0,0,ACH,Euro,1,1,30,13,1.0,0
2,4,1,21334.13,9.9681,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,15,10,1.0,0
8,3,0,1704.48,7.4416,0,0,0.0,0,1,Cash,Brazil Real,1,1,40,27,1.0,0
0,3,1,134793.88,11.8115,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,21,18,1.0,0
5,0,1,1997.86,7.6003,0,0,0.0,0,0,Cash,Euro,1,1,93,30,1.0,0
20,3,0,16.45,2.8593,0,0,0.0,0,0,Cheque,Euro,1,1,7,2,1.0,0
18,0,0,913.87,6.8188,0,0,0.0,0,0,Wire,Yuan,1,2,55,18,1.0,0
1,5,1,697.8,6.5494,0,0,0.0,0,0,ACH,Yuan,1,1,2,9,1.0,0
22,6,1,3229.4,8.0804,0,0,0.0,0,0,Credit Card,US Dollar,3,2,380,15,0.3932,0
0,1,1,81.8,4.4164,0,0,0.0,0,0,Cheque,Euro,383,1,1770,9,0.0838,0
20,2,0,73355.21,11.2031,0,0,0.0,0,0,Cheque,US Dollar,1,1,79,29,1.0,0
0,3,1,780633.66,13.5679,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,10,19,1.0,0
0,3,1,42476.8,10.6567,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,89,58,1.0,0
10,3,0,157.62,5.0665,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,66,49,1.0,0
2,0,1,4738.49,8.4637,0,0,0.0,0,0,Cheque,US Dollar,1,1,106,29,1.0,0
13,0,0,368.03,5.9109,0,0,0.0,0,0,Credit Card,Euro,3,1,14,16,0.2152,0
16,4,0,96.33,4.5781,0,0,0.0,0,0,Cash,US Dollar,1,1,7,10,1.0,0
18,3,0,0.489746,0.3986,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,6,3,1.0,0
15,4,0,90.05,4.5114,0,0,0.0,0,0,ACH,US Dollar,2,1,17,14,0.003,0
0,0,1,55.38,4.0321,0,0,0.0,0,0,Credit Card,Euro,1,1,3,32,1.0,0
18,4,0,1.227961,0.8011,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,17,15,1.0,0
0,5,1,37061.02,10.5203,0,0,0.0,0,0,ACH,Euro,1,1,18,26,1.0,0
3,5,1,9167689.13,16.0312,0,0,0.0,0,0,Credit Card,Rupee,1,1,20,6,1.0,0
21,0,0,216190.68,12.2839,0,0,0.0,0,0,Cheque,Rupee,1,1,19,12,1.0,0
9,3,0,230606.27,12.3485,0,0,0.0,0,0,Cheque,US Dollar,1,1,31,21,1.0,0
0,3,1,321.84,5.7772,0,0,0.0,0,0,Cheque,US Dollar,1,1,24,18,1.0,0
0,0,1,70578.33,11.1645,0,0,0.0,0,0,ACH,Yen,1,1,26,7,1.0,0
3,3,1,1340.99,7.2019,0,0,0.0,0,0,Credit Card,Euro,1,1,21,9,1.0,0
9,1,0,5972.98,8.6952,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,3,53,1.0,0
10,3,0,103.23,4.6466,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,16,0.1019,0
7,4,0,25129.2,10.1318,0,0,0.0,0,0,ACH,Yuan,1,1,14,11,1.0,0
16,3,0,1417.97,7.2577,0,0,0.0,0,0,ACH,US Dollar,1,1,6,23,1.0,0
16,4,0,322.87,5.7803,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,1,9,1.0,0
2,4,1,645.09,6.4709,0,0,0.0,0,0,Cheque,Euro,1,1,19,16,1.0,0
15,5,0,2284.99,7.7346,0,0,0.0,0,0,Credit Card,Australian Dollar,60,1,1770,13,1.8738,0
2,6,1,2556.63,7.8468,0,0,0.0,0,0,Cheque,US Dollar,1,1,45,25,1.0,0
22,4,1,12427.31,9.4277,0,0,0.0,0,0,Cheque,Euro,2,1,95,2,1.9801,0
6,1,0,1234.68,7.1194,0,0,0.0,0,0,Credit Card,US Dollar,1,1,380,22,1.0,0
3,5,1,159.86,5.0805,0,0,0.0,0,0,Wire,Australian Dollar,1,1,24,43,1.0,0
10,3,0,150.65,5.0216,0,0,0.0,0,0,Cheque,US Dollar,1,1,35,10,1.0,0
2,0,1,1205.92,7.0958,0,0,0.0,0,0,Credit Card,UK Pound,1,2,26,21,1.0,0
14,0,0,59.79,4.1074,0,0,0.0,0,0,ACH,Euro,1,1,82,41,1.0,0
21,4,0,195481.22,12.1832,0,0,0.0,0,0,Cheque,Rupee,1,1,15,6,1.0,0
18,4,0,632.3,6.4509,0,0,0.0,0,0,ACH,Australian Dollar,1,1,380,55,1.0,0
22,3,1,658668.04,13.398,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,101,51,1.0,0
21,5,0,145.56,4.9874,0,0,0.0,0,0,Cheque,Euro,1,1,3,9,1.0,0
16,5,0,290.61,5.6754,0,0,0.0,0,0,Credit Card,US Dollar,1,1,10,14,1.0,0
1,1,1,84.67,4.4505,0,0,0.0,0,0,Cheque,Euro,1,1,36,3,1.0,0
15,3,0,20.87,3.0851,0,0,0.0,1,1,Reinvestment,Euro,1,1,7,7,1.0,0
6,4,0,135.55,4.9167,0,0,0.0,0,0,Cash,US Dollar,1,1,37,48,1.0,0
22,0,1,511.46,6.2392,0,0,0.0,0,0,Credit Card,Shekel,1,1,26,53,1.0,0
11,3,0,3766.71,8.2342,0,0,0.0,0,0,Cheque,Yen,2,2,194,10,0.5737,0
