id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,pub_rec_bankruptcies,default_bool
843168,1053931,18400,18400,18400.0, 36 months,5.99%,559.69,A,A2,10+ years,MORTGAGE,100000.0,Source Verified,Aug-11,debt_consolidation,079xx,NJ,17.89,0,Sep-82,0,,,12,0,21030,25.10%,23,20148.4578,20148.46,18400.0,1748.46,0.0,0.0,0.0,Aug-14,561.74,May-16,0.0,0
843087,1053821,11100,11100,9381.529263, 36 months,10.59%,361.25,B,B2,3 years,RENT,50000.0,Source Verified,Aug-11,debt_consolidation,657xx,MO,25.08,0,Apr-87,5,79.0,,10,0,10560,43.80%,42,13001.77153,10756.21,11100.0,1901.77,0.0,0.0,0.0,Jul-14,733.22,Mar-16,0.0,0
820814,1029063,10000,10000,10000.0, 36 months,10.59%,325.45,B,B2,2 years,MORTGAGE,63000.0,Not Verified,Aug-11,debt_consolidation,280xx,NC,2.95,0,Jan-89,1,64.0,,7,0,6610,42.10%,37,10852.59451,10852.59,10000.0,852.59,0.0,0.0,0.0,Jul-12,7605.73,Aug-12,0.0,0
843064,1053795,4800,4800,4800.0, 36 months,10.99%,157.13,B,B3,10+ years,MORTGAGE,54600.0,Not Verified,Aug-11,major_purchase,956xx,CA,14.15,2,Jul-73,2,21.0,,8,0,13010,65.40%,44,5425.504378,5425.5,4800.0,625.5,0.0,0.0,0.0,Feb-13,2763.54,May-16,0.0,0
836427,1046461,12000,12000,12000.0, 60 months,17.49%,301.41,D,D5,2 years,RENT,62400.0,Source Verified,Aug-11,moving,207xx,MD,20.79,0,Oct-05,1,,,6,0,4340,90.40%,7,13577.0999,13577.1,12000.0,1577.1,0.0,0.0,0.0,Apr-13,160.97,Aug-15,0.0,0
835537,1045486,2400,2400,2400.0, 36 months,12.99%,80.86,C,C1,4 years,RENT,67000.0,Not Verified,Aug-11,small_business,921xx,CA,15.01,0,Sep-02,2,41.0,,7,0,6495,35.50%,18,2910.678746,2910.68,2400.0,510.68,0.0,0.0,0.0,Jul-14,246.86,Mar-15,0.0,0
843071,1053804,35000,35000,10375.0, 60 months,20.99%,946.68,F,F3,2 years,MORTGAGE,350000.0,Source Verified,Aug-11,home_improvement,068xx,CT,12.95,1,Jan-91,0,11.0,,18,0,75210,43.40%,30,35612.74,10557.0,35000.0,612.74,0.0,0.0,0.0,Sep-11,35613.68,Mar-16,0.0,0
837679,1047720,16000,16000,15946.40148, 60 months,17.99%,406.21,E,E1,4 years,MORTGAGE,40000.0,Not Verified,Aug-11,home_improvement,488xx,MI,13.53,0,Dec-91,2,37.0,11.0,9,1,13854,45.60%,25,21112.80189,20996.22,16000.0,5112.8,0.0,0.0,0.0,Sep-13,11273.31,Feb-14,0.0,0
842971,1053681,6000,6000,5825.0, 36 months,10.99%,196.41,B,B3,< 1 year,RENT,225000.0,Verified,Aug-11,car,105xx,NY,5.51,0,Dec-96,0,,,3,0,25555,91.30%,18,6699.989303,6504.57,6000.0,699.99,0.0,0.0,0.0,Dec-12,1772.23,Dec-12,0.0,0
842964,1053673,10000,10000,9725.0, 36 months,7.49%,311.02,A,A4,5 years,RENT,90000.0,Source Verified,Aug-11,credit_card,112xx,NY,8.44,0,Nov-95,0,41.0,,13,0,8990,4.10%,28,11196.56943,10888.66,10000.0,1196.57,0.0,0.0,0.0,Aug-14,331.11,May-16,0.0,0
842961,1053669,3500,3500,3500.0, 60 months,18.39%,89.63,E,E2,3 years,RENT,32640.0,Source Verified,Aug-11,renewable_energy,217xx,MD,3.09,0,Dec-05,1,53.0,,2,0,3431,49%,6,4242.889168,4242.89,3500.0,742.89,0.0,0.0,0.0,Nov-12,2988.61,Nov-12,0.0,0
839744,1049980,15600,15600,10700.0, 60 months,20.99%,421.95,F,F3,2 years,MORTGAGE,110328.0,Not Verified,Aug-11,other,208xx,MD,16.01,0,Jul-97,2,,,11,0,24554,97.40%,18,17197.23192,11795.55,15600.0,1597.23,0.0,0.0,0.0,Feb-12,15091.89,May-16,0.0,0
807822,1014439,21000,21000,19215.66211, 60 months,20.25%,559.3,F,F1,10+ years,MORTGAGE,78000.0,Verified,Aug-11,small_business,705xx,LA,13.14,0,Jul-02,0,,,13,0,31032,73.50%,37,30296.30505,25861.95,21000.0,9296.31,0.0,0.0,0.0,Apr-14,12968.48,Apr-14,0.0,0
842876,1053576,6000,6000,6000.0, 36 months,10.99%,196.41,B,B3,10+ years,MORTGAGE,45000.0,Source Verified,Aug-11,debt_consolidation,890xx,NV,24.53,0,Dec-99,2,,,20,0,9707,36%,37,7070.500842,7070.5,6000.0,1070.5,0.0,0.0,0.0,Aug-14,221.63,May-16,0.0,0
842865,1053565,8500,8500,8350.0, 36 months,11.49%,280.26,B,B4,10+ years,MORTGAGE,61000.0,Verified,Aug-11,medical,302xx,GA,13.26,0,Oct-93,1,29.0,,6,0,4358,42.70%,26,10089.17327,9911.13,8500.0,1589.17,0.0,0.0,0.0,Aug-14,306.8,May-16,0.0,0
842814,1053513,9800,9800,9800.0, 36 months,6.99%,302.56,A,A3,9 years,MORTGAGE,56500.0,Source Verified,Aug-11,credit_card,721xx,AR,21.2,0,Sep-01,2,,,7,0,19682,60%,24,10466.06022,10466.06,9800.0,666.06,0.0,0.0,0.0,Oct-12,6536.27,Aug-14,0.0,0
842807,1053506,7000,7000,6750.0, 36 months,7.49%,217.72,A,A4,2 years,MORTGAGE,36000.0,Not Verified,Aug-11,car,134xx,NY,18.83,0,Jun-01,0,,,11,0,2158,8.90%,13,7837.573248,7557.66,7000.0,837.57,0.0,0.0,0.0,Aug-14,229.46,May-16,0.0,0
828539,1037575,20500,20500,19891.68724, 60 months,22.85%,576.14,G,G3,10+ years,RENT,58000.0,Verified,Aug-11,debt_consolidation,226xx,VA,23.07,0,Aug-99,0,55.0,,12,0,12958,90.60%,21,34496.19003,32826.92,20500.0,13996.19,0.0,0.0,0.0,Feb-16,3960.77,May-16,0.0,0
821086,1029347,7000,7000,7000.0, 36 months,7.49%,217.72,A,A4,4 years,OWN,75360.0,Not Verified,Aug-11,major_purchase,159xx,PA,7.26,0,Oct-88,0,73.0,,14,0,353,1%,34,7837.573248,7837.57,7000.0,837.57,0.0,0.0,0.0,Aug-14,229.99,Aug-14,0.0,0
842771,1053467,10000,10000,8061.423253, 36 months,9.99%,322.63,B,B1,5 years,RENT,36000.0,Source Verified,Aug-11,small_business,637xx,MO,21.93,1,Jun-96,2,20.0,,20,0,0,0%,44,11577.94711,9070.47,10000.0,1561.82,16.13,0.0,0.0,Feb-14,2220.0,Mar-14,0.0,0
842775,1053468,7000,7000,7000.0, 36 months,11.99%,232.47,B,B5,10+ years,MORTGAGE,130000.0,Verified,Aug-11,medical,730xx,OK,15.42,0,Dec-96,2,26.0,92.0,15,1,1577,11.80%,45,8368.779452,8368.78,7000.0,1368.78,0.0,0.0,0.0,Aug-14,233.79,May-16,1.0,0
841135,1051660,22000,22000,19643.18616, 60 months,12.99%,500.46,C,C1,5 years,MORTGAGE,90000.0,Verified,Aug-11,credit_card,750xx,TX,9.85,1,Dec-94,1,23.0,,7,0,4316,32.70%,28,28701.87998,24479.1,22000.0,6701.88,0.0,0.0,0.0,Sep-14,10706.92,Oct-14,0.0,0
842652,1053342,3325,3325,3325.0, 36 months,5.42%,100.29,A,A1,10+ years,MORTGAGE,49920.0,Not Verified,Aug-11,major_purchase,431xx,OH,25.7,0,Oct-89,0,,,17,0,18004,24.70%,43,3610.106209,3610.11,3325.0,285.11,0.0,0.0,0.0,Aug-14,108.68,Aug-14,0.0,0
842469,1053152,12000,12000,11289.02086, 60 months,14.79%,284.16,C,C4,1 year,RENT,45000.0,Source Verified,Aug-11,debt_consolidation,070xx,NJ,14.72,0,Aug-01,2,,,5,0,8208,62.20%,36,8245.99,6868.62,3975.56,3132.63,0.0,1137.8,11.2615,Sep-13,284.16,Feb-14,0.0,1
842643,1053332,4500,4500,4500.0, 36 months,13.49%,152.69,C,C2,< 1 year,RENT,60000.0,Verified,Aug-11,other,737xx,OK,23.02,0,Jun-01,2,37.0,,9,0,1875,34.10%,27,1802.33,1802.33,1165.86,445.56,0.0,190.91,1.81,Jun-12,152.69,Nov-12,0.0,1
806604,1012801,9175,9175,9128.279542, 60 months,10.59%,197.62,B,B2,2 years,RENT,18000.0,Not Verified,Aug-11,small_business,606xx,IL,26.25,0,Jan-00,1,,,7,0,385,12.80%,14,7661.52,7582.37,4420.82,2100.64,0.0,1140.06,205.2108,Jun-14,37.5,Aug-14,0.0,1
829823,1038950,30000,30000,30000.0, 36 months,9.99%,967.88,B,B1,10+ years,MORTGAGE,150000.0,Source Verified,Aug-11,home_improvement,365xx,AL,7.43,0,Aug-87,2,,,5,0,2729,7.30%,16,34843.46165,34843.46,30000.0,4843.46,0.0,0.0,0.0,Aug-14,996.1,Aug-14,0.0,0
831420,1040641,4000,4000,4000.0, 36 months,12.99%,134.76,C,C1,5 years,RENT,42000.0,Not Verified,Aug-11,debt_consolidation,337xx,FL,18.6,1,Sep-93,2,19.0,,11,0,5026,29.70%,21,672.65,672.65,466.51,206.14,0.0,0.0,0.0,Jan-12,134.76,May-16,0.0,1
841730,1052311,24000,24000,23975.0, 60 months,15.99%,583.51,D,D2,3 years,RENT,62400.0,Verified,Aug-11,debt_consolidation,853xx,AZ,21.85,0,Jul-95,1,,,18,0,15500,25%,32,33898.26005,33862.95,24000.0,9898.26,0.0,0.0,0.0,Feb-15,10003.95,Mar-16,0.0,0
842583,1053268,1500,1500,1500.0, 36 months,5.99%,45.63,A,A2,,OWN,57600.0,Verified,Aug-11,other,913xx,CA,12.6,0,May-84,0,,,5,0,57157,59.40%,12,1640.274866,1640.27,1500.0,140.27,0.0,0.0,0.0,Apr-14,226.55,Nov-15,0.0,0
842566,1053247,6000,6000,6000.0, 36 months,8.49%,189.38,A,A5,3 years,RENT,70000.0,Source Verified,Aug-11,moving,333xx,FL,8.93,0,Jun-03,0,48.0,,7,0,0,0%,28,6817.574795,6817.57,6000.0,817.57,0.0,0.0,0.0,Aug-14,215.1,Aug-14,0.0,0
842558,1053242,12800,12800,12800.0, 36 months,7.49%,398.11,A,A4,6 years,MORTGAGE,56000.0,Verified,Aug-11,debt_consolidation,925xx,CA,15.34,0,Nov-00,1,,,10,0,127,0.50%,24,3582.21,3582.21,2926.69,644.33,0.0,11.19,0.0,May-12,398.11,May-16,0.0,1
842502,1053184,12000,12000,12000.0, 36 months,11.99%,398.52,B,B5,5 years,MORTGAGE,112000.0,Not Verified,Aug-11,debt_consolidation,633xx,MO,7.86,0,Jul-86,1,,101.0,16,1,21258,78.20%,28,14342.53894,14342.54,12000.0,2342.54,0.0,0.0,0.0,Jul-14,795.53,May-16,1.0,0
842500,1053181,5400,5400,5150.0, 36 months,11.99%,179.34,B,B5,3 years,RENT,55000.0,Source Verified,Aug-11,debt_consolidation,114xx,NY,10.19,0,Dec-97,0,35.0,,9,0,11208,66%,31,6322.586879,6029.87,5400.0,922.59,0.0,0.0,0.0,Aug-13,2199.18,May-16,0.0,0
842421,1053095,10000,10000,10000.0, 36 months,8.49%,315.63,A,A5,5 years,MORTGAGE,65000.0,Not Verified,Aug-11,credit_card,611xx,IL,12.24,0,Oct-00,1,,,12,0,12182,50.30%,46,11167.19525,11167.2,10000.0,1167.2,0.0,0.0,0.0,Jul-13,4241.21,May-16,0.0,0
842351,1053021,9500,9500,9250.0, 60 months,10.99%,206.51,B,B3,10+ years,RENT,48000.0,Not Verified,Aug-11,debt_consolidation,109xx,NY,17.7,0,Feb-01,0,,,10,0,10058,23.80%,63,9758.219475,9501.44,9500.0,258.22,0.0,0.0,0.0,Nov-11,9347.52,Oct-15,0.0,0
841329,1051871,7800,7800,7800.0, 36 months,6.99%,240.81,A,A3,,MORTGAGE,59000.0,Verified,Aug-11,debt_consolidation,922xx,CA,20.11,0,Jun-97,1,,,15,0,33501,54.30%,24,8668.988099,8668.99,7800.0,868.99,0.0,0.0,0.0,Aug-14,252.57,May-16,0.0,0
842402,1053076,3200,3200,3200.0, 36 months,5.99%,97.34,A,A2,10+ years,MORTGAGE,82000.0,Source Verified,Aug-11,debt_consolidation,119xx,NY,14.58,0,Mar-94,0,,,6,0,35087,74.30%,25,3472.781687,3472.78,3200.0,272.78,0.0,0.0,0.0,Sep-13,1138.2,Jun-15,0.0,0
842372,1053043,20000,20000,19700.0, 60 months,12.99%,454.96,C,C1,2 years,RENT,44000.0,Verified,Aug-11,debt_consolidation,104xx,NY,12.22,0,Feb-01,0,,,6,0,18182,33.50%,10,20850.40597,20537.65,20000.0,850.41,0.0,0.0,0.0,Dec-11,19494.71,May-16,0.0,0
829315,1038415,24000,15100,7892.610826, 60 months,12.99%,343.5,C,C1,10+ years,MORTGAGE,75000.0,Verified,Aug-11,debt_consolidation,737xx,OK,6.88,0,Oct-83,1,,,9,0,14292,37.30%,25,16644.29667,9281.97,15100.0,1544.3,0.0,0.0,0.0,Jun-12,13561.94,Jun-12,0.0,0
842322,1052990,3000,3000,3000.0, 36 months,8.49%,94.69,A,A5,1 year,RENT,65000.0,Source Verified,Aug-11,credit_card,844xx,UT,9.18,0,Oct-99,0,42.0,,5,0,8736,51.40%,12,3408.787396,3408.79,3000.0,408.79,0.0,0.0,0.0,Aug-14,109.36,Aug-14,0.0,0
839904,1050176,5600,5600,5600.0, 36 months,8.49%,176.76,A,A5,< 1 year,RENT,63000.0,Verified,Aug-11,credit_card,606xx,IL,11.85,0,Jul-87,0,,,7,0,9584,87.10%,16,6350.721818,6350.72,5600.0,750.72,0.0,0.0,0.0,Apr-14,908.1,Apr-14,0.0,0
841822,1052414,5000,5000,5000.0, 36 months,17.99%,180.74,E,E1,2 years,RENT,36000.0,Source Verified,Aug-11,major_purchase,112xx,NY,0.4,0,May-95,0,28.0,,3,0,411,1.20%,9,720.84,720.84,431.47,289.37,0.0,0.0,0.0,Dec-11,180.74,May-16,0.0,1
839131,1049284,3000,3000,3000.0, 36 months,13.49%,101.8,C,C2,2 years,RENT,21600.0,Source Verified,Aug-11,credit_card,902xx,CA,18.94,0,Aug-06,1,,,3,0,5686,84.90%,5,3647.469873,3647.47,3000.0,647.47,0.0,0.0,0.0,Jul-14,160.88,Mar-16,0.0,0
842264,1052922,16000,16000,13594.51462, 60 months,10.99%,347.8,B,B3,10+ years,MORTGAGE,76800.0,Source Verified,Aug-11,debt_consolidation,330xx,FL,24.13,1,Oct-90,0,13.0,,9,0,107192,10.40%,32,17756.25005,14071.17,16000.0,1756.25,0.0,0.0,0.0,Sep-12,13586.35,May-16,0.0,0
833135,1042684,10000,10000,10000.0, 36 months,10.59%,325.45,B,B2,< 1 year,MORTGAGE,38000.0,Source Verified,Aug-11,wedding,336xx,FL,14.75,0,Aug-06,3,,,10,0,4600,17.80%,13,6527.43,6527.43,4790.43,1439.18,0.0,297.82,3.13,May-13,500.0,Aug-13,0.0,1
842187,1052835,2500,2500,2500.0, 36 months,11.99%,83.03,B,B5,5 years,RENT,44500.0,Not Verified,Aug-11,credit_card,605xx,IL,15.1,0,Oct-01,1,,,8,0,3272,46.70%,12,2926.968379,2926.97,2500.0,426.97,0.0,0.0,0.0,Oct-13,752.3,Dec-13,0.0,0
842178,1052824,4800,4800,4550.0, 36 months,11.49%,158.27,B,B4,10+ years,MORTGAGE,71711.0,Source Verified,Aug-11,debt_consolidation,982xx,WA,0.02,0,Jun-76,0,26.0,,4,0,1,0%,25,5697.378207,5400.64,4800.0,897.38,0.0,0.0,0.0,Aug-14,170.93,Aug-14,0.0,0
836587,1046651,12000,12000,12000.0, 36 months,13.99%,410.08,C,C3,8 years,RENT,72000.0,Source Verified,Aug-11,debt_consolidation,300xx,GA,10.25,1,Mar-90,2,11.0,,21,0,21143,27.90%,52,14762.58137,14762.58,12000.0,2762.58,0.0,0.0,0.0,Aug-14,425.53,Aug-14,0.0,0
842104,1052728,9350,9350,9100.0, 36 months,7.49%,290.81,A,A4,4 years,RENT,50000.0,Not Verified,Aug-11,credit_card,930xx,CA,22.01,0,Oct-99,0,,,9,0,28183,67.60%,19,10483.85942,10203.54,9350.0,1118.86,15.00000001,0.0,0.0,Aug-14,319.7,Aug-14,0.0,0
842102,1052723,20000,20000,19750.0, 36 months,7.49%,622.04,A,A4,10+ years,RENT,54833.52,Verified,Aug-11,debt_consolidation,933xx,CA,18.86,0,Oct-95,0,,,8,0,25532,55.10%,24,22370.08956,22090.46,20000.0,2370.09,0.0,0.0,0.0,May-14,2493.72,Mar-16,0.0,0
842084,1052701,6000,6000,6000.0, 36 months,7.49%,186.61,A,A4,< 1 year,RENT,48000.0,Source Verified,Aug-11,credit_card,403xx,KY,12.0,0,Apr-05,0,,,9,0,8815,54.10%,16,6717.950108,6717.95,6000.0,717.95,0.0,0.0,0.0,Aug-14,204.73,May-16,0.0,0
842054,1052667,13600,13600,13475.0, 36 months,11.99%,451.65,B,B5,10+ years,RENT,73000.0,Verified,Aug-11,debt_consolidation,916xx,CA,3.76,0,Nov-92,2,69.0,,8,0,10044,72.80%,22,16259.38536,16109.94,13600.0,2659.39,0.0,0.0,0.0,Aug-14,454.55,May-16,0.0,0
842083,1052700,13650,13650,13650.0, 60 months,23.59%,389.45,G,G5,3 years,RENT,40000.0,Not Verified,Aug-11,debt_consolidation,080xx,NJ,15.42,0,Apr-02,0,,,27,0,20081,51.60%,35,15463.37,15463.37,6486.18,7890.17,0.0,1087.02,10.5372,Sep-14,389.45,Feb-15,0.0,1
842073,1052689,5000,5000,5000.0, 36 months,7.49%,155.51,A,A4,3 years,RENT,32000.0,Source Verified,Aug-11,debt_consolidation,946xx,CA,15.49,0,Sep-04,0,,,9,0,5279,56.80%,12,5595.397766,5595.4,5000.0,595.4,0.0,0.0,0.0,Jun-14,485.12,May-16,0.0,0
842052,1052664,14000,14000,13850.0, 36 months,15.62%,489.58,D,D1,10+ years,MORTGAGE,80000.0,Verified,Aug-11,debt_consolidation,482xx,MI,17.29,1,Mar-92,2,10.0,,7,0,30772,92.40%,22,17618.40942,17429.64,14000.0,3618.41,0.0,0.0,0.0,Jul-14,998.29,Aug-14,0.0,0
842058,1052671,2800,2800,2800.0, 36 months,6.99%,86.45,A,A3,< 1 year,RENT,40800.0,Source Verified,Aug-11,major_purchase,991xx,WA,15.44,0,Apr-96,1,25.0,,5,0,632,7.50%,14,3098.362716,3098.36,2800.0,298.36,0.0,0.0,0.0,Jan-14,681.76,Mar-15,0.0,0
828375,1037398,12000,12000,11530.58134, 60 months,15.23%,286.93,C,C5,7 years,MORTGAGE,50000.0,Not Verified,Aug-11,credit_card,981xx,WA,20.18,0,Sep-04,1,,97.0,10,1,18559,64.20%,12,14633.43,13700.91,9550.36,5041.07,0.0,42.0,7.56,Nov-15,286.93,May-16,1.0,1
841001,1051503,10000,10000,10000.0, 36 months,8.49%,315.63,A,A5,4 years,MORTGAGE,33390.0,Not Verified,Aug-11,major_purchase,628xx,IL,11.46,0,Apr-06,1,,,10,0,2509,9.90%,16,11167.082,11167.08,10000.0,1167.08,0.0,0.0,0.0,Jul-13,4239.64,Jul-13,0.0,0
829150,1038238,5400,5400,5400.0, 36 months,5.99%,164.26,A,A2,5 years,MORTGAGE,120000.0,Source Verified,Aug-11,other,730xx,OK,4.46,0,Aug-74,1,,,19,0,582,1%,45,5596.466683,5596.47,5400.0,196.47,0.0,0.0,0.0,Apr-12,4448.01,Apr-12,0.0,0
841940,1052537,30000,30000,27017.77928, 60 months,20.99%,811.44,F,F3,1 year,RENT,98400.0,Verified,Aug-11,other,945xx,CA,16.68,2,Nov-98,1,11.0,,16,0,10481,54.60%,56,47435.51996,39800.95,30000.0,17435.52,0.0,0.0,0.0,Jun-15,10931.2,Apr-16,0.0,0
840785,1051224,8400,8400,8400.0, 36 months,13.99%,287.06,C,C3,8 years,RENT,51996.0,Not Verified,Aug-11,debt_consolidation,940xx,CA,12.44,0,Jan-00,1,71.0,,6,0,3139,84.80%,9,10333.77331,10333.77,8400.0,1933.77,0.0,0.0,0.0,Aug-14,309.51,May-16,0.0,0
841932,1052529,6000,6000,6000.0, 36 months,7.49%,186.61,A,A4,6 years,OWN,30000.0,Not Verified,Aug-11,debt_consolidation,761xx,TX,28.76,0,Oct-05,0,,,10,0,5618,35%,15,4248.17,4248.17,3490.21,596.95,0.0,161.01,1.434199997,Jul-13,186.61,Nov-13,0.0,1
841875,1052469,4000,4000,4000.0, 60 months,13.49%,92.02,C,C2,5 years,RENT,29004.0,Not Verified,Aug-11,debt_consolidation,129xx,NY,19.65,0,Sep-02,1,,,9,0,7794,46.70%,20,4688.858321,4688.86,4000.0,688.86,0.0,0.0,0.0,Jan-13,3220.18,Jun-15,0.0,0
839210,1049367,2800,2800,2800.0, 36 months,10.99%,91.66,B,B3,7 years,RENT,37440.0,Not Verified,Aug-11,other,432xx,OH,2.79,0,Jan-03,0,44.0,,5,0,1325,88.30%,10,3299.554224,3299.55,2800.0,499.55,0.0,0.0,0.0,Aug-14,108.52,Nov-14,0.0,0
841825,1052417,18825,18825,17386.43028, 60 months,16.49%,462.71,D,D3,7 years,RENT,30000.0,Source Verified,Aug-11,debt_consolidation,907xx,CA,18.96,0,Sep-03,0,,,4,0,19817,72.60%,10,25500.69642,22477.42,18825.0,6675.7,0.0,0.0,0.0,Apr-14,11172.27,Jan-16,0.0,0
841749,1052330,3500,3500,3475.0, 36 months,8.49%,110.48,A,A5,6 years,RENT,26400.0,Not Verified,Aug-11,debt_consolidation,331xx,FL,7.27,0,Jul-88,0,,,4,0,6118,55.10%,8,1780.31,1767.63,1339.94,303.16,0.0,137.21,1.39,Nov-12,110.48,Apr-13,0.0,1
837242,1047362,6600,6600,6600.0, 36 months,7.49%,205.28,A,A4,6 years,RENT,34800.0,Source Verified,Aug-11,other,334xx,FL,2.1,0,Oct-05,0,,,5,0,425,2.60%,11,7355.339081,7355.34,6600.0,755.34,0.0,0.0,0.0,Jan-14,1624.7,Feb-14,0.0,0
841757,1052339,35000,35000,27756.40959, 36 months,9.99%,1129.19,B,B1,4 years,MORTGAGE,85000.0,Verified,Aug-11,home_improvement,970xx,OR,4.04,0,Feb-94,1,27.0,,10,0,26155,53.10%,35,39575.60302,30255.73,35000.0,4575.6,0.0,0.0,0.0,May-13,17011.9,Jan-16,0.0,0
836691,1046761,13250,13250,13000.0, 60 months,10.59%,285.39,B,B2,2 years,MORTGAGE,48000.0,Not Verified,Aug-11,debt_consolidation,841xx,UT,14.3,0,Jan-96,0,,,13,0,136,0.50%,33,15116.81858,14831.6,13250.0,1866.82,0.0,0.0,0.0,Feb-13,10279.08,Mar-13,0.0,0
841734,1052315,3600,3600,3600.0, 36 months,5.99%,109.51,A,A2,3 years,RENT,30000.0,Source Verified,Aug-11,vacation,928xx,CA,20.32,0,Jul-06,0,,,6,0,1780,55.20%,13,3738.079101,3738.08,3600.0,138.08,0.0,0.0,0.0,Feb-13,572.4,Feb-13,0.0,0
841702,1052281,5000,5000,5000.0, 36 months,5.42%,150.8,A,A1,< 1 year,RENT,53000.0,Source Verified,Aug-11,credit_card,200xx,DC,11.3,0,Oct-03,0,,,17,0,1426,4.30%,44,5290.886439,5290.89,5000.0,290.89,0.0,0.0,0.0,Dec-12,3035.96,Feb-13,0.0,0
834250,1044079,20000,20000,20000.0, 36 months,17.99%,722.95,E,E1,1 year,RENT,160000.0,Source Verified,Aug-11,debt_consolidation,900xx,CA,3.61,0,May-98,0,,,3,0,5731,29.80%,13,26026.08584,26026.09,20000.0,6026.09,0.0,0.0,0.0,Aug-14,743.71,Aug-14,0.0,0
841621,1052196,12000,12000,11700.0, 36 months,7.49%,373.22,A,A4,2 years,RENT,66000.0,Not Verified,Aug-11,debt_consolidation,223xx,VA,5.95,0,Jul-01,0,,,9,0,17463,29.90%,16,13435.90021,13100.0,12000.0,1435.9,0.0,0.0,0.0,Aug-14,394.49,Apr-16,0.0,0
841633,1052208,13500,13500,13500.0, 36 months,9.99%,435.55,B,B1,10+ years,MORTGAGE,76000.0,Not Verified,Aug-11,debt_consolidation,402xx,KY,6.96,0,Apr-95,1,,,7,0,15409,57.60%,20,15679.53466,15679.53,13500.0,2179.53,0.0,0.0,0.0,Aug-14,471.02,May-16,0.0,0
841611,1052186,6000,6000,6000.0, 36 months,10.99%,196.41,B,B3,8 years,MORTGAGE,56000.0,Not Verified,Aug-11,other,304xx,GA,17.06,0,Apr-99,0,,,12,0,17050,96.30%,34,6609.825679,6609.83,6000.0,609.83,0.0,0.0,0.0,Sep-12,4265.18,May-16,0.0,0
841619,1052194,8000,8000,8000.0, 36 months,10.99%,261.88,B,B3,5 years,RENT,20000.0,Source Verified,Aug-11,major_purchase,273xx,NC,14.7,0,Jun-07,0,,,5,0,4388,60.90%,8,9424.96097,9424.96,8000.0,1424.96,0.0,0.0,0.0,Jul-14,554.26,Sep-15,0.0,0
841403,1051958,18000,18000,18000.0, 36 months,9.99%,580.73,B,B1,< 1 year,MORTGAGE,65000.0,Source Verified,Aug-11,debt_consolidation,300xx,GA,8.36,0,Apr-04,0,,,11,0,4768,37%,21,18771.45828,18771.46,18000.0,771.46,0.0,0.0,0.0,Apr-12,4820.34,Apr-12,0.0,0
841526,1052092,12400,12400,12400.0, 60 months,18.39%,317.52,E,E2,10+ years,MORTGAGE,55000.0,Source Verified,Aug-11,debt_consolidation,347xx,FL,5.21,0,Feb-92,2,32.0,,11,0,7758,27.90%,17,14709.97338,14709.97,12400.0,2309.97,0.0,0.0,0.0,Sep-12,10901.67,Jan-15,0.0,0
841518,1052082,3000,3000,2725.0, 36 months,7.49%,93.31,A,A4,10+ years,OWN,70000.0,Source Verified,Aug-11,debt_consolidation,936xx,CA,22.29,0,Aug-91,0,,,9,0,16436,77.90%,14,3357.223673,3049.48,3000.0,357.22,0.0,0.0,0.0,Jun-14,291.92,May-16,0.0,0
840128,1050459,16000,16000,16000.0, 60 months,17.49%,401.87,D,D5,10+ years,MORTGAGE,67548.0,Verified,Aug-11,major_purchase,494xx,MI,11.1,1,Jan-95,0,10.0,,5,0,0,0.83%,23,24004.87,24004.87,16000.0,8004.87,0.0,0.0,0.0,Mar-16,2705.76,Feb-16,0.0,0
841511,1052075,35000,35000,35000.0, 36 months,12.99%,1179.12,C,C1,5 years,MORTGAGE,80000.0,Verified,Aug-11,small_business,935xx,CA,5.28,0,Aug-00,0,32.0,,3,0,707,70.70%,28,42448.30883,42448.31,35000.0,7448.31,0.0,0.0,0.0,Aug-14,1199.67,Apr-15,0.0,0
841485,1052047,5000,5000,5000.0, 36 months,9.99%,161.32,B,B1,5 years,RENT,90000.0,Not Verified,Aug-11,major_purchase,193xx,PA,15.45,0,Feb-02,1,,,14,0,12611,36.60%,20,5787.457954,5787.46,5000.0,787.46,0.0,0.0,0.0,Mar-14,961.95,Mar-16,0.0,0
841453,1052009,4800,4800,4800.0, 36 months,15.23%,166.94,C,C5,2 years,RENT,48000.0,Source Verified,Aug-11,house,229xx,VA,2.08,0,Sep-06,2,,,3,0,4025,89.40%,4,1797.13,1797.13,1115.31,542.89,0.0,138.93,1.51,Jul-12,166.94,Nov-12,0.0,1
